Date,Commodity No,Commodity ,UN code ,Country Name,Import Value (BD),Import Value (USA $),Import Weight (KG),Import Quantity,UM
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,AU,AUSTRALIA,1241.360081,3301.489578,71.757,71.757,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,BE,BELGIUM,304.9929609,811.1514918,75.558,75.558,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,BR,BRAZIL,88.89118718,236.4127319,4.072,4.072,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,CA,CANADA,8680.261893,23085.80291,1306.198,1306.198,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,CH,SWITZERLAND,74.91794909,199.2498646,62.331,62.331,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,CZ,CZECH REPUBLIC,1139.401611,3030.323433,64.276,64.276,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,GB,UNITED KINGDOM,17260.83567,45906.47784,2261.265,2261.265,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,HU,HUNGARY,604.0172127,1606.428757,89.066,89.066,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,KR,REPUBLIC OF KOREA,24009.29864,63854.51766,11654.048,11654.048,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,NL,NETHERLANDS,2604.053445,6925.674056,60.491,60.491,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,NO,NORWAY,92.19863936,245.2091472,17.5,17.5,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,PL,POLAND,5143.577574,13679.72759,314.398,314.398,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,RO,ROMANIA,472.1493076,1255.716244,45.383,45.383,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,SE,SWEDEN,1302.789131,3464.864711,71.369,71.369,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,SL,SIERRA LEONE,3.65389922,9.717817074,2.363,2.363,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,TH,THAILAND,10433.82064,27749.52297,2536.474,2536.474,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,TN,TUNISIA,114.767539,305.2328165,11.357,11.357,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,TR,TURKEY,8917.357916,23716.37744,3314.884,3314.884,KG
11/1/2020,87089900,OTHER PARTS FOR MOTOR VEHICLES,US,UNITED STATES OF AMERICA,26443.22422,70327.72399,11963.414,11963.414,KG
11/1/2020,87091900,OTHER WORK TRUCKS,DE,GERMANY,5305.158624,14109.46443,1069.867,3,NO
11/1/2020,87099000,PARTS FOR WORK TRUCKS,CN,CHINA,722.466,1921.452128,150,150,KG
11/1/2020,87112000,MOTORCYCLES 51 TO 250 CC,CN,CHINA,8218.43255,21857.53338,3600,30,NO
11/1/2020,87115000,MOTORCYCLES OVER 800 CC,DE,GERMANY,26472.14203,70404.63305,1053,4,NO
11/1/2020,87115000,MOTORCYCLES OVER 800 CC,IT,ITALY,3124.96025,8311.064495,315,1,NO
11/1/2020,87131000,INVALID CARRIAGES NOT MECHANICALLY PROPELLED,CN,CHINA,416.05935,1106.540824,42,2,NO
11/1/2020,87131000,INVALID CARRIAGES NOT MECHANICALLY PROPELLED,DE,GERMANY,592.728788,1576.406351,15,1,NO
11/1/2020,87131000,INVALID CARRIAGES NOT MECHANICALLY PROPELLED,MX,MEXICO,8018.45991,21325.69125,4393,100,NO
11/1/2020,87139000,OTHER INVALID CARRIAGES,GB,UNITED KINGDOM,1433.54592,3812.622128,80,1,NO
11/1/2020,87141000,Parts and accessories Of motorcycles (including mopeds),CA,CANADA,73.29658301,194.9377208,2.358,2.358,NO
11/1/2020,87141000,Parts and accessories Of motorcycles (including mopeds),ES,SPAIN,110.9849837,295.1728291,5.861,4,NO
11/1/2020,87141000,Parts and accessories Of motorcycles (including mopeds),ID,INDONESIA,1467.578842,3903.135219,15,110,NO
11/1/2020,87142000,INVALID CARRIAGE PARTS,DE,GERMANY,168.2423394,447.4530302,6,6,KG
11/1/2020,87142000,INVALID CARRIAGE PARTS,GB,UNITED KINGDOM,3028.806206,8055.335653,115,115,KG
11/1/2020,87149100,FRAMES AND FORKS AND PARTS THEREOF FOR BICYCLES,CN,CHINA,30.38648,80.81510638,46,46,KG
11/1/2020,87149200,"WHEEL RIMS AND SPOKES, BICYCLES",IN,INDIA,434.918745,1156.69879,1743,1743,KG
11/1/2020,87149500,SADDLES FOR BICYCLES,CN,CHINA,21.270536,56.57057447,32,40,NO
11/1/2020,87149500,SADDLES FOR BICYCLES,IN,INDIA,49.37853,131.3258777,320,200,NO
11/1/2020,87149600,PEDALS AND CRANK-GEAR AND PARTS FOR BICYCLES,IN,INDIA,186.12169,495.0044947,700,700,KG
11/1/2020,87149600,PEDALS AND CRANK-GEAR AND PARTS FOR BICYCLES,TW,TAIWAN,1221.079481,3247.55181,40,40,KG
11/1/2020,87149900,OTHER PARTS FOR BICYCLES,DK,DENMARK,847.3485908,2253.586678,30,30,KG
11/1/2020,87149900,OTHER PARTS FOR BICYCLES,JP,JAPAN,6.836458,18.18206915,4.909,4.909,KG
11/1/2020,87149900,OTHER PARTS FOR BICYCLES,PT,PORTUGAL,554.4556147,1474.615997,74,74,KG
11/1/2020,87149900,OTHER PARTS FOR BICYCLES,US,UNITED STATES OF AMERICA,523.9111237,1393.380648,28.909,28.909,KG
11/1/2020,87150010,BABY CARRIAGES,GB,UNITED KINGDOM,542.77044,1443.538404,10,1,NO
11/1/2020,87150090,OTHER CARRIAGES,CN,CHINA,1656.999035,4406.912328,1469.25,1469.25,KG
11/1/2020,87161000,"TRAILERS FOR HOUSING OR CAMPING, NOT MECHANICAL",AE,UNITED ARAB EMIRATES,1758.057,4675.683511,12000,1,NO
11/1/2020,87163100,"TANKER TRAILERS, NOT MECHANICAL",AE,UNITED ARAB EMIRATES,9132.9942,24289.87819,19500,2,NO
11/1/2020,87163100,"TANKER TRAILERS, NOT MECHANICAL",SA,SAUDI ARABIA,15313.32,40726.91489,12000,1,NO
11/1/2020,87168013,"CARRIAGES FOR CLEANING AND TRASH, SMALL, HAND-DRIVEN",PK,PAKISTAN,65.484856,174.1618511,126,14,NO
11/1/2020,87168016,CARRIAGES FOR TRANSPORTATION OF MEDICAL TOOLS,IT,ITALY,6629.348476,17631.24595,540,4,NO
11/1/2020,87168019,"OTHER CARRIAGES, NON-MECHANICAL",CN,CHINA,7605.578692,20227.6029,4109.79,330,NO
11/1/2020,87168019,"OTHER CARRIAGES, NON-MECHANICAL",PL,POLAND,398.6010044,1060.109054,159.2,1,NO
11/1/2020,87168019,"OTHER CARRIAGES, NON-MECHANICAL",XB,Returned Bahrain Goods,109515.4868,291264.5926,28525,8,NO
11/1/2020,87169090,OTHER PARTS CARRIGES,GB,UNITED KINGDOM,605.8724972,1611.363024,22,22,KG
11/1/2020,87169090,OTHER PARTS CARRIGES,SG,SINGAPORE,307.35435,817.4317819,50,50,KG
11/1/2020,87169090,OTHER PARTS CARRIGES,TW,TAIWAN,226.449206,602.2585266,230,230,KG
11/1/2020,88033000,OTHER PARTS OF AEROPLANES OR HELICOPTERS,CN,CHINA,2540.90687,6757.731037,36,36,KG
11/1/2020,88033000,OTHER PARTS OF AEROPLANES OR HELICOPTERS,NL,NETHERLANDS,247.050846,657.0501223,53,53,KG
11/1/2020,88033000,OTHER PARTS OF AEROPLANES OR HELICOPTERS,TR,TURKEY,48.0881,127.893883,7,7,KG
11/1/2020,88033000,OTHER PARTS OF AEROPLANES OR HELICOPTERS,US,UNITED STATES OF AMERICA,187114.1265,497643.9535,6745.87,6745.87,KG
11/1/2020,89039910,MOTOR BOOTS FROM FIBAR GLASS OTHER THAN OUTBOARD,ES,SPAIN,458.4839,1219.372074,3000,1,NO
11/1/2020,89039920,FIBER GLASS BOATS WITHOUT ENGINES,AE,UNITED ARAB EMIRATES,2726.7,7251.861702,6000,1,NO
11/1/2020,89039930,JET SKI BOATS,MX,MEXICO,3787.5,10073.1383,125,1,NO
